"","Mean","Median","St.Dev.","95%CI_low","95%CI_upp"
"NHQ[70]",0.00589791499718233,0.00560933212881653,0.0022783355338955,0.00232123951829154,0.0111733341434003
"NHQ[71]",0.00558346995931048,0.00528104543548377,0.00223583775856642,0.00201450169514386,0.0107557993162974
"NHQ[72]",0.00421510131478055,0.00389732592025928,0.00215343357033571,0.00101019289842939,0.009370537777147
"NHQ[73]",0.00359119446295358,0.00320589561153355,0.00221326015443542,0.000489112964802268,0.00894379069998142
"NHQ[74]",0.00330553723592875,0.00291628230252781,0.00213294900379297,0.000362213106683064,0.00847602656015739
"NHQ[75]",0.00312657755632869,0.00271937258288961,0.00211477715708597,0.000201809879829455,0.00822782085211223
"NHQ[76]",0.00290989733954709,0.00252733532252964,0.00203526804041346,0.000138962066419627,0.00787701277023112
"NHQ[77]",0.00313950680847181,0.00275507096312231,0.00205744988047251,0.000323138543784276,0.00811146916333715
"NHQ[78]",0.00304829989468037,0.00267865823481173,0.00209360230178286,0.000192700125561477,0.00810180288233765
"NHQ[79]",0.00278056774878919,0.00238725834738185,0.00213555485522121,1.36537918355472e-06,0.00795364193553622
"NHQ[80]",0.00307780233575186,0.00267186913461072,0.00218963726412858,2.42419444118194e-05,0.00830437440881165
"NHQ[81]",0.00300399450784909,0.0026288257341641,0.00215782460359416,7.53034759517822e-06,0.00815204728096978
"NHQ[82]",0.0030259152985968,0.00266415300728899,0.00217289718751558,4.72639350246595e-06,0.0081401286207174
"NHQ[83]",0.00339085807123027,0.00300466099431556,0.0023002833063347,3.24987737540535e-05,0.00873855807456268
"NHQ[84]",0.00358430125859956,0.00320537668729763,0.00229604101429056,0.000200803904995891,0.0090313050550472
"NHQ[85]",0.00388392532257477,0.00349163212518889,0.00238088126655438,0.00040857137334608,0.00956387760706388
"NHQ[86]",0.00457139439982772,0.00418638927453376,0.00268773720296124,0.00048505482067957,0.010836730179157
"NHQ[87]",0.00498540041589165,0.00459694471465429,0.00284272834162872,0.000616935415448662,0.0116698187281224
"NHQ[88]",0.00491192093987176,0.00456530303572424,0.00261311244881425,0.000886506632621182,0.0110981608274104
"NHQ[89]",0.00635930816678336,0.00613315809298219,0.00245048374133972,0.00228205378135995,0.0116886323280754
"NHQ[90]",0.00711091155355917,0.00682668160548372,0.00264192018126243,0.00274006310279585,0.0128712801028053
"NHQ[91]",0.00784352392570651,0.0075778806200644,0.002728286444889,0.00333882009747561,0.0138496607342998
"NHQ[92]",0.00848823363862081,0.00820701657256379,0.00284515064388962,0.00372369844154256,0.0148010991752299
"NHQ[93]",0.00861985858337515,0.00831957802622176,0.00293794180475414,0.00375854670447102,0.0150247649392964
"NHQ[94]",0.00760049450198242,0.00726008180637631,0.00321348198244197,0.00232331522802632,0.0148842015282451
"NHQ[95]",0.00830508091822799,0.00804149404744766,0.0030986350882317,0.00312414687624613,0.0151216545808643
"NHQ[96]",0.00981224351032471,0.00949965061870761,0.00317182791393809,0.00456967554309282,0.0167813311425397
"NHQ[97]",0.00999104670379145,0.00968951825900125,0.00323103489541932,0.00460193302885268,0.0172038200349272
"NHQ[98]",0.0103268459622205,0.00955219917882781,0.00493850024245316,0.00277092066996174,0.0219327488652442
"NHQ[99]",0.00995325250928614,0.00951808854406209,0.003661095166129,0.00401999808853316,0.0182718817105022
"NHQ[100]",0.00895246457659567,0.0085891283462774,0.00340194243581945,0.00340035206179761,0.016616078072809
"NHQ[101]",0.00909808807687328,0.00879437789091238,0.00344464292164531,0.00345433660157821,0.0167970279175767
"NHQ[102]",0.00826955205001128,0.0076410142844177,0.0042904774415368,0.00178829941963206,0.0183139094021906
"NHQ[103]",0.00959726351167831,0.00926753328226475,0.00351783125048793,0.00377449834346316,0.0174930317208449
"NHQ[104]",0.0106715890958498,0.0104692712635249,0.00345643613564509,0.00454952027920932,0.0181932554633712
"NHQ[105]",0.00996032478155726,0.00977661126197423,0.00320882034959724,0.00399611013926699,0.0167540611484013
"NHQ[106]",0.00792125075710229,0.00736919919093237,0.00409700743527676,0.0015522645348869,0.0172943080631951
"NHQ[107]",0.00798145314203718,0.0074350890981959,0.00443949072164849,0.00119773751115407,0.0181860297341649
"NHQ[108]",0.00815116015696487,0.0075050323987105,0.00473156018798054,0.000852611927000929,0.0189506521922439
"NHQ[109]",0.00902303542667961,0.00838195115543164,0.00510769366930431,0.00102659899827818,0.0206363702263479
"NHQ[110]",0.0102418190357565,0.00955319388459527,0.00564546621452019,0.00113973078797826,0.0228367081848797
"NHQ[111]",0.010707740500574,0.0100605772998938,0.00599385799610619,0.00084519501674647,0.0238696733809567
"NHQ[112]",0.0121614595536366,0.011444956264732,0.00614241065831425,0.00227996273678407,0.0255840201342423
"NHQ[113]",0.013587194144356,0.0129487194108727,0.00617172770883019,0.00340318580772353,0.0271425755258691
"NHQ[114]",0.0175069218925089,0.0172462516517229,0.00540824974764626,0.00723589605488039,0.0287458238632926
"NHQ[115]",0.0194519147695857,0.019094206703139,0.00570281846468105,0.0091453923903439,0.0317181013818406
"NHQ[116]",0.0199442141913878,0.0196293061106467,0.00609083820848762,0.008441722929877,0.0327542905538344
"NHQ[117]",0.0227334490914372,0.0222955082123524,0.00662809024327925,0.0107552270765181,0.0369507788621092
"NHQ[118]",0.0208163036372273,0.0207963089431274,0.00770040039065804,0.00453145347531413,0.0361707840030294
"NHQ[119]",0.0258463732464724,0.0253765883149,0.00721053389976621,0.0126657067702243,0.0413701040885147
"NHQ[120]",0.0310055852025308,0.0303596295294478,0.00780539829968008,0.0170453948617383,0.0476871562651063
"NHQ[121]",0.029584995916585,0.0290439497145459,0.00956076369791959,0.0124154230957826,0.0496257341936878
"NHQ[122]",0.0320634781488265,0.0313343899147664,0.00917022381629434,0.0160196257170928,0.0511501621369379
"NHQ[123]",0.0336773406429667,0.0329288797633847,0.00985956705811596,0.0166319376834407,0.0543348308145746
"NHQ[124]",0.0309991847448573,0.0302920453910644,0.00921605475284211,0.0148886426112603,0.0502352912088846
"NHQ[125]",0.0314010999839889,0.0307961018014919,0.00890561351992629,0.0157297925374915,0.0499759877997195
"NHQ[126]",0.0315989766171423,0.0309017444291463,0.00970856788224021,0.0146434580582599,0.0519804482158734
"NHQ[127]",0.0356551817635831,0.0350081424816138,0.0111442247090395,0.0159674970398836,0.0587491956607769
"NHQ[128]",0.0369608854347289,0.0362860990440631,0.0126643615724274,0.0141978385771393,0.0631948953443218
"NHQ[129]",0.0375834882154525,0.0368111439682389,0.0129751493878736,0.01447327480006,0.0645064020785652
"NHQ[130]",0.0386610289173918,0.037874132972824,0.0129750961527657,0.0156121944061212,0.0660571660049261
"NHQ[131]",0.0418656226273293,0.0410867593881839,0.0117475737621277,0.021275169843947,0.0669680368227474
"NHQ[132]",0.0418828902170179,0.0410995771574272,0.0119711612717014,0.0207938895269609,0.0674441991079571
"NHQ[133]",0.0408272519861109,0.040147023895508,0.0115889916649174,0.020323013334221,0.0655713458293444
"NHQ[134]",0.0398372476301814,0.0390408526197139,0.0104662577603629,0.0214559609294036,0.0626921735877099
"NHQ[135]",0.039889065946028,0.0391840677509192,0.0105387660317281,0.0213837894049838,0.0629615694465976
"NHQ[136]",0.0390148095237824,0.0380438113882748,0.0107699390073327,0.0203104657359596,0.0626312582265623
"NHQ[137]",0.0384861624603391,0.0377170108836576,0.00996774649062883,0.0207636357175024,0.0603278194265462
"NHQ[138]",0.0333579202848379,0.0326567105875572,0.00874632494847928,0.0182531962102214,0.0523925634331672
"NHQ[139]",0.0297765492270095,0.0289652456498611,0.00855670136456958,0.0150448875634922,0.0487636713800196
"NHQ[140]",0.0295492032688077,0.0287099075324068,0.00813916651889094,0.0154221787938077,0.0473916389298415
"NHQ[141]",0.0298379258754183,0.0291600944181614,0.00751419905605182,0.0168304812723908,0.0460788344388497
"NHQ[142]",0.0308480203756286,0.030066055738528,0.00780079447608169,0.0173221512793938,0.0474429575796869
"NHQ[143]",0.0319859254974846,0.0313250789471014,0.00853248300951028,0.0171663222121169,0.0502293687250105
"NHQ[144]",0.0293745376967213,0.0285683603396098,0.00911384182251893,0.0134194151602395,0.0490367776296355
"NHQ[145]",0.0313518208722825,0.0307291154148428,0.00924708738387533,0.0147698993801355,0.0508163559664159
"NHQ[146]",0.0295190892853557,0.0290887256166486,0.00762145195040844,0.0160523802317759,0.0460703840327636
"NHQ[147]",0.0292989826007529,0.0288552407457799,0.00772661990021199,0.0153875089341487,0.0453836805199713
