"","Mean","Median","St.Dev.","95%CI_low","95%CI_upp"
"NHQ[10380]",0.117779143795011,0.10655309690937,0.0771270765622666,0.00753645889876109,0.289157970420971
"NHQ[10381]",0.143330576680315,0.131506779897907,0.0868017013554801,0.0134408497924975,0.337015153578372
"NHQ[10382]",0.14047326761763,0.130772425232235,0.0820830143322784,0.0152561523315118,0.318503982470729
"NHQ[10383]",0.174373496684693,0.168285514689908,0.0749205622661318,0.0493461856685,0.337539325421662
"NHQ[10384]",0.169738898683276,0.163385123753405,0.0647073722739986,0.0608655831720429,0.309604759561556
"NHQ[10385]",0.22922441805366,0.225141335302402,0.074630767134194,0.09636922027678,0.385269446560514
"NHQ[10386]",0.191842968807135,0.186831477336688,0.08599252825681,0.0437493059660332,0.371734012831413
"NHQ[10387]",0.194600769169699,0.188561689390641,0.0749583049389315,0.0673083362018613,0.356229551612464
"NHQ[10388]",0.179651860608636,0.168640825244856,0.0854969251675271,0.0475696465045865,0.371714649662512
"NHQ[10389]",0.112426503625643,0.0998259304157262,0.0689406770308569,0.0162481617519034,0.274969047179852
"NHQ[10390]",0.128358298725172,0.121657117938631,0.0723920998545055,0.00626043731558081,0.291169562441027
"NHQ[10391]",0.128572610648671,0.123943953949438,0.0493621188925276,0.0480085805306493,0.23891787343133
"NHQ[10392]",0.0991133756554868,0.0931430839572711,0.0447713291025071,0.0293448528164528,0.203236074408469
"NHQ[10393]",0.0967575767445477,0.0945076883573653,0.0463490436898044,0.01114852157823,0.193706251998357
"NHQ[10394]",0.121268318879899,0.116890570914872,0.0423532795460415,0.050113554678647,0.21266576963831
"NHQ[10395]",0.129052491847623,0.123573001600342,0.051139128115616,0.0438311481638178,0.241394806411686
"NHQ[10396]",0.100997554864899,0.0933290399103422,0.0479248537388333,0.0298020359455794,0.215614194925015
"NHQ[10397]",0.111294939770528,0.1089338788199,0.0518854176392208,0.00740493514863939,0.220951504457791
"NHQ[10398]",0.102860286514824,0.102314791546205,0.0494250294627492,0.00253134652081603,0.20561515443873
"NHQ[10399]",0.100644544583017,0.099115924807674,0.0423251116483575,0.0170293466909921,0.18724265613863
"NHQ[10400]",0.105548287392064,0.0992563397519829,0.0532258317823453,0.0192898499123352,0.221856686195149
"NHQ[10401]",0.131978364063823,0.128780926389463,0.0434563611006564,0.0562192574166404,0.22537057580491
"NHQ[10402]",0.136800653268061,0.134136132131294,0.0542326885768174,0.04248033970614,0.248767433914125
"NHQ[10403]",0.103884012969514,0.100898628337698,0.0340028376115154,0.0464746137854936,0.175918826389298
"NHQ[10404]",0.123392702536161,0.120844507437054,0.0385046900494056,0.0549708959946791,0.205332068264256
"NHQ[10405]",0.107475193569308,0.105986529403869,0.0362227243255677,0.0423830575024994,0.181649609514215
"NHQ[10406]",0.101514810132115,0.0996722477241377,0.0325661339140869,0.0434015719831172,0.170635364042739
"NHQ[10407]",0.109394577633802,0.108024255230858,0.029474680476421,0.0559935210586313,0.170034254362803
"NHQ[10408]",0.111498001487133,0.110104022908117,0.0281977415586235,0.0603708306469446,0.169737615064842
"NHQ[10409]",0.100331863767904,0.098568113472363,0.0326516368960053,0.0415454538032892,0.168656412741624
"NHQ[10410]",0.0863617279675405,0.0838083497946482,0.0341471323051036,0.0273562152935739,0.159576971659241
"NHQ[10411]",0.0799100101299837,0.0772920193542046,0.0345028259359352,0.0219522584343511,0.151671342854649
"NHQ[10412]",0.0787305050599654,0.0750676643853881,0.0383966117388358,0.0158097605145466,0.160858607699135
"NHQ[10413]",0.0904459385132186,0.0863596790428876,0.0466426843701268,0.0137441796602396,0.192290118170243
"NHQ[10414]",0.11886256550245,0.116505811962019,0.0537964942865187,0.0233472977521271,0.228624259494385
"NHQ[10415]",0.109604681067038,0.10783752982858,0.0437114163001843,0.0304167872151364,0.201591057299893
"NHQ[10416]",0.0951459772704497,0.0936397122252858,0.0289212340572014,0.0432766519037874,0.154558228561499
"NHQ[10417]",0.0686771121980791,0.0673310123855073,0.0233258234052422,0.0282768762161043,0.116461451992917
"NHQ[10418]",0.0664317510238704,0.0652270825540008,0.0209000839119836,0.0295865189653838,0.109577808991665
"NHQ[10419]",0.0677277972237392,0.0663252433981352,0.0220818776472693,0.0285710967744662,0.114560886215057
"NHQ[10420]",0.0615552666517109,0.0600271431644221,0.0205532392230415,0.0256439940196894,0.10597508896984
"NHQ[10421]",0.0517345460672461,0.0501850414514348,0.0185300884779179,0.0204785458784191,0.0923273581871455
"NHQ[10422]",0.0534646832115032,0.0520919602342574,0.0184552005544241,0.0225065171229307,0.0941793852430948
"NHQ[10423]",0.0575708403471478,0.0560300751010606,0.0199495692270655,0.0234784966328907,0.100624664177722
"NHQ[10424]",0.0561491609276538,0.054346955488581,0.0207652698042545,0.0208971702479621,0.101674707868785
"NHQ[10425]",0.0525329629198862,0.0508887468434125,0.0209535753935199,0.0172868106621892,0.0978605579746568
"NHQ[10426]",0.0575230103252263,0.0560496198421826,0.0234737956080777,0.017573714275158,0.107788087832425
"NHQ[10427]",0.0656143950121646,0.0632101771575853,0.0272794764009376,0.0197538257598536,0.125828064964999
"NHQ[10428]",0.0848044984612184,0.0767265454179219,0.0475785880413604,0.0164302776690262,0.196854279566986
"NHQ[10429]",0.119146907332927,0.117262379841392,0.0417344221738345,0.0445122204360233,0.204284841731398
"NHQ[10430]",0.0982102627237953,0.0918638235627183,0.055664645376904,0.0116404502173385,0.221157917588927
"NHQ[10431]",0.128424034553713,0.124361308648854,0.0584295356068839,0.0280446683237326,0.24973057456892
"NHQ[10432]",0.127115557638873,0.121182411646403,0.062375151914072,0.0249109837496473,0.258941473190327
"NHQ[10433]",0.124540745072578,0.11686515124626,0.0677337324933468,0.019228722656409,0.273749702098227
"NHQ[10434]",0.124473942737351,0.116630665976167,0.0663073716705336,0.0199018778589245,0.270942552593042
"NHQ[10435]",0.120332572067662,0.115055441414591,0.0618426965149534,0.0169843218294098,0.257389253593792
"NHQ[10436]",0.112647604178231,0.108817979702117,0.0572086812090472,0.00887361137000425,0.233569766660705
"NHQ[10437]",0.118076223150657,0.114759927356513,0.0571221697881873,0.0147706857836282,0.237792632403874
"NHQ[10438]",0.118004737667407,0.115509511431177,0.0579917242165011,0.0134897574147345,0.239723287833788
"NHQ[10439]",0.128050317072809,0.125152415629081,0.061858745595626,0.0155668937264307,0.25536039944508
"NHQ[10440]",0.113397915231736,0.108113266311095,0.0537002975802815,0.0234783808719583,0.230144146174919
"NHQ[10441]",0.101793994806788,0.0989841103901062,0.0497972424241148,0.0155959960453649,0.205426507600197
"NHQ[10442]",0.102987268839409,0.100321208282265,0.0511172454156279,0.0149517948002289,0.210719263809553
"NHQ[10443]",0.0996445158963651,0.0961096732405456,0.0485726395124173,0.0159456772267684,0.202626672794213
"NHQ[10444]",0.0752935041380261,0.0665024909437016,0.0480671878602729,0.0101350187904514,0.190626249158894
"NHQ[10445]",0.0746017905926181,0.071537533345927,0.0359103445043142,0.0126605980947878,0.149640266291367
"NHQ[10446]",0.0692182162743483,0.0662760955391093,0.0329152699206445,0.0119918881371521,0.138543546718116
"NHQ[10447]",0.0611912588692288,0.0592429393428937,0.0281068143981219,0.0124755710037837,0.121001773269062
"NHQ[10448]",0.0493636491477651,0.0477843346114305,0.0221584505003327,0.0106117171051918,0.0955787439800601
"NHQ[10449]",0.0392862848534363,0.038101528378074,0.0173110898409903,0.00878334139359268,0.0761664162246701
"NHQ[10450]",0.0344658767449547,0.0334437888727786,0.0155627737722013,0.00788685284235941,0.0682867329547546
"NHQ[10451]",0.0361595659417011,0.03517622158319,0.0149210482550349,0.0102858073111189,0.0678601740679877
"NHQ[10452]",0.0373718568960269,0.0363947584517465,0.0148329830425553,0.0119649715246928,0.069673129045659
"NHQ[10453]",0.0380882503352597,0.0373496668060504,0.012640893483812,0.0156977387183742,0.064997304077182
"NHQ[10454]",0.0401588965978699,0.0394820410737732,0.0148846076606871,0.0131334476066273,0.0710228642250951
"NHQ[10455]",0.0528862731887307,0.0523132698267187,0.0154731556772603,0.0249550124237625,0.0851361066146404
"NHQ[10456]",0.0543786498420746,0.0539757712392127,0.0201607723990707,0.00637167763726851,0.0941880294845263
"NHQ[10457]",0.0689877692936839,0.0678249975538982,0.017973226473936,0.0372662325934697,0.106603519122262
"NHQ[10458]",0.0731771608831332,0.072324881904846,0.0227458538301405,0.0315307025620688,0.120666601609173
"NHQ[10459]",0.0839477966953243,0.0830885195137859,0.0217464889947906,0.0443532384657331,0.128467339128279
"NHQ[10460]",0.103003395335041,0.102693819545197,0.0254380620415233,0.0555107647444526,0.154903347765187
"NHQ[10461]",0.116216024886366,0.115664297653386,0.0315786984586673,0.0583909114624095,0.179216273343534
"NHQ[10462]",0.12776158910898,0.127051439079408,0.0381332553788342,0.0578747900091139,0.205679861410159
"NHQ[10463]",0.143608478031744,0.14293821175443,0.0419659264370052,0.0665623616028285,0.229050164098489
"NHQ[10464]",0.155496924238577,0.153565511758394,0.0499615267652086,0.0642569026943066,0.259566498163696
"NHQ[10465]",0.135549623719748,0.133315004696423,0.0546083569703617,0.0396704585636467,0.251510374754129
"NHQ[10466]",0.110913338032008,0.10991571555186,0.0553842082258879,0.0091001075433363,0.223558678104471
"NHQ[10467]",0.117329979207091,0.116053886898072,0.0568611898549841,0.013080874713131,0.23407381108232
"NHQ[10468]",0.101064049992354,0.0882320074547173,0.0694613028097186,0.00813925292422549,0.26617106334139
"NHQ[10469]",0.121141729077864,0.115566923735094,0.064439807395488,0.0176709456492656,0.256136686538769
"NHQ[10470]",0.123862512266812,0.117329708439824,0.0680501541616537,0.0187917838618187,0.267982212894874
"NHQ[10471]",0.097029104640504,0.0893338551337149,0.0640754447161724,0.0073495540464195,0.241960839775203
"NHQ[10472]",0.0947216984970247,0.0877694367413783,0.0590043734980878,0.0103478968290347,0.230347549087244
"NHQ[10473]",0.0309977698034033,0.029991638373979,0.0123637298652191,0.0101566870253143,0.0584716003330351
"NHQ[10474]",0.0352862022085024,0.0338579994137889,0.0136460872917353,0.0126428676372783,0.0653608507612555
"NHQ[10475]",0.0382845831937825,0.0376938693522845,0.00791865616254524,0.0242809057379814,0.0554688097175008
"NHQ[10476]",0.0384095060146712,0.0381370676778705,0.0100267581843871,0.0198680148243024,0.0586596004501569
"NHQ[10477]",0.0220113971161143,0.0216048968003768,0.00540207799515664,0.012676827282101,0.0337889273358395
"NHQ[10478]",0.0134709453409133,0.0127898991822096,0.0055282303838833,0.00445357776259547,0.026017818411358
"NHQ[10479]",0.0175659237590856,0.0169997640804395,0.00530477041189007,0.00845720573594488,0.0291137781591883
"NHQ[10480]",0.0179843934417738,0.0182924347485494,0.00839287280822303,0.000434162171842078,0.0343878092918951
"NHQ[10481]",0.0174075215838042,0.0172436964597205,0.00593894433190233,0.00573247703837823,0.0294801714497205
"NHQ[10482]",0.0180247380181173,0.0175070982491315,0.00468029310038408,0.0102712641692338,0.0285460553785295
"NHQ[10483]",0.0144924114148804,0.0140356989178326,0.00437354056765502,0.00721746234133864,0.0244738260207925
"NHQ[10484]",0.0133254510433483,0.0129091411517929,0.0044384073691769,0.00595835079512687,0.0233354299744283
"NHQ[10485]",0.0124608412888114,0.0120314641246571,0.00499752408939784,0.00409996159258935,0.0236181895522307
"NHQ[10486]",0.0113970656656859,0.0109897076998753,0.0043841442940414,0.00413845363699721,0.0210240652267953
"NHQ[10487]",0.0100239976860078,0.00968509463434022,0.00383012444158306,0.00368429237573394,0.0184667171857564
"NHQ[10488]",0.0110069349949957,0.0105563463885639,0.00432283071187783,0.00394274510959634,0.0207421286961974
"NHQ[10489]",0.0118613299035191,0.0114054416282665,0.00447042146992588,0.00443334780919646,0.0217794476714452
"NHQ[10490]",0.0140340549488631,0.0134912970415365,0.00448966553155172,0.00658593805750216,0.0240699256263251
"NHQ[10491]",0.0124274943099481,0.0119246293046463,0.00489900959591108,0.00445029757712919,0.023331120736595
"NHQ[10492]",0.0129899439977301,0.0124742105336214,0.00434139682421615,0.0057747829328518,0.0227008228169379
"NHQ[10493]",0.013801097719927,0.0133257537921371,0.00457108114548974,0.00621140106739389,0.0243235935518851
"NHQ[10494]",0.0127585662273535,0.0119792546863067,0.00539569367800498,0.00444026514946525,0.0254474864423931
"NHQ[10495]",0.014163649666964,0.0134644863845657,0.00565637938826528,0.00481002157641941,0.0269243004787739
"NHQ[10496]",0.0192237854841417,0.0184397242713918,0.00671832071273646,0.00799045226624813,0.034011718292884
"NHQ[10497]",0.0218503305891839,0.0209980076917758,0.00703866692938258,0.0100262621529196,0.0375878654122885
"NHQ[10498]",0.019791725237492,0.0191904179071332,0.00732064209591518,0.00696833357444352,0.0355878203077551
"NHQ[10499]",0.0257874862011509,0.0249245908882229,0.00800407951285013,0.0125745333260277,0.0439498755947432
"NHQ[10500]",0.0279336879277161,0.0271962902956206,0.00831614002069683,0.014208380194356,0.0467774350836187
"NHQ[10501]",0.0328055439670624,0.0320956358962813,0.00688661819076671,0.0212227693834205,0.0479795371669291
"NHQ[10502]",0.0283566051052598,0.0277896900167054,0.00694969179636777,0.016598370580672,0.0438412817229896
"NHQ[10503]",0.0251936701992819,0.0242835233759233,0.0101781200918581,0.00796680981991389,0.0478163502574769
"NHQ[10504]",0.0271357915434388,0.0266002977661006,0.00695756972400786,0.0149918888922091,0.0425101695775748
"NHQ[10505]",0.0313164780263646,0.0305030078873905,0.00817072341062636,0.0172377874398544,0.0495596320753321
"NHQ[10506]",0.0281215652992106,0.0285584947864027,0.0143798449412978,0.000132857844778828,0.0577827597438899
"NHQ[10507]",0.0273231888589781,0.026591343347691,0.00964396032254207,0.0105855436097176,0.0483820573140718
"NHQ[10508]",0.0346535207331811,0.0341053239054536,0.0126817225125353,0.0113263946261946,0.0618396512001623
"NHQ[10509]",0.0398296500948331,0.0391827437050175,0.0128180900220336,0.0173770946525005,0.0675972855040868
"NHQ[10510]",0.0306855734162856,0.0306257424491672,0.012254292805329,0.00369516311747847,0.0559876223274886
"NHQ[10511]",0.031511112793341,0.0302630099896185,0.0132633991530189,0.00956906010379088,0.0607166156794391
"NHQ[10512]",0.0302695949802146,0.0289224881342599,0.0144979055733351,0.00629055212828629,0.0610560010954857
"NHQ[10513]",0.0376077969311659,0.0362305081506324,0.0171288914019905,0.00915857515066349,0.0738992817259368
"NHQ[10514]",0.0386635752051479,0.0377571141598582,0.0131985891019417,0.0160523942965455,0.0672991572967508
"NHQ[10515]",0.0357118464774026,0.0344995669313634,0.0142660999154498,0.0115662646545385,0.0670731456864531
"NHQ[10516]",0.0386930382675938,0.0379878934790101,0.0125694372508203,0.015877774992238,0.0648646572633497
"NHQ[10517]",0.0306186377965959,0.0292628831385519,0.0148615618131927,0.00607737591184312,0.0630998493833642
"NHQ[10518]",0.0287427636705586,0.0280276987600184,0.0114710654531193,0.00903062780774371,0.0535065992660388
"NHQ[10519]",0.0270796794005647,0.0261906668337447,0.0101294783757893,0.0101943730506943,0.0495334880696568
"NHQ[10520]",0.0236524440558322,0.0215200958515979,0.0129279283777152,0.00536101585508019,0.0548081184383402
"NHQ[10521]",0.0254436433875914,0.0245286736386861,0.00940330426786652,0.0101302739812201,0.0464181430131245
"NHQ[10522]",0.0344272520560585,0.0335989458479136,0.00954376926148208,0.0185191836249555,0.055374440304167
"NHQ[10523]",0.0346883202573722,0.033583682468579,0.0107961767368066,0.0167122733895978,0.0588637923291163
"NHQ[10524]",0.0380196489087003,0.0369591501258678,0.011305345169781,0.0192116035159814,0.0636729489323494
"NHQ[10525]",0.0451966858753411,0.044687700311872,0.0102630285840222,0.0269748221112382,0.0670986141839218
"NHQ[10526]",0.0541282009442766,0.0536594538514869,0.0116270421895585,0.0328313973193128,0.0781686625715982
"NHQ[10527]",0.0474210323474969,0.0468490305825157,0.0113478414206684,0.0270184526166722,0.0717650491991998
"NHQ[10528]",0.0392069269053969,0.0381960618178544,0.0105128896290004,0.0213280186739713,0.0627700460426809
"NHQ[10529]",0.0376982723808943,0.0367774119285013,0.00953601400637545,0.0214655223824599,0.0592931658560518
"NHQ[10530]",0.0351895907396553,0.0342877912249046,0.0093626500037453,0.0189253417832773,0.0559411559807452
"NHQ[10531]",0.028570007679229,0.0277799936589529,0.00926761768729297,0.0118668290727376,0.048729227088169
"NHQ[10532]",0.0300073249190261,0.0290203154133964,0.00953875364062936,0.0139094652632718,0.0511842513131394
"NHQ[10533]",0.0355651949303822,0.0347653619574887,0.00853036534711108,0.0208965389312948,0.054797644318474
"NHQ[10534]",0.0326714908293945,0.0320312969884265,0.00925114701819887,0.0159007313435245,0.0536225062475787
"NHQ[10535]",0.0351395068065161,0.0341743776255098,0.0112218224677138,0.0151340402537681,0.0607161114406136
"NHQ[10536]",0.0367100600988861,0.0359235465951213,0.0105489633423213,0.0182456512093804,0.0593775667091444
"NHQ[10537]",0.0396690579598996,0.0389007139027099,0.0104866261984206,0.0210444979687379,0.0620975458721201
"NHQ[10538]",0.0422751934475039,0.0415214695804368,0.0097926361704308,0.0247452927744176,0.0634707407629316
"NHQ[10539]",0.0368389133832984,0.0359457980756274,0.0113597283917714,0.0174256475988658,0.0624092673800545
"NHQ[10540]",0.0369112053265462,0.0358416433592974,0.0115573138796109,0.0173840622595288,0.0631996079376115
"NHQ[10541]",0.0374843984317667,0.036811846238604,0.0105255938095291,0.0188186371705597,0.0597222444138472
"NHQ[10542]",0.0356750740952188,0.0350829846360216,0.0104173916001923,0.016578984753689,0.0578261771316673
"NHQ[10543]",0.0326086591105787,0.0319910999271349,0.0102936543022214,0.0140861321248529,0.054153311290011
"NHQ[10544]",0.0337228418474633,0.0330300028369908,0.00779547808116928,0.0197763254873333,0.0505779468639677
"NHQ[10545]",0.0356338696274328,0.035330696892311,0.00616524164459537,0.0243409375445689,0.0489374371318755
"NHQ[10546]",0.0395500606298661,0.0391549848241084,0.00664674480599649,0.0274279810577814,0.05348899983524
"NHQ[10547]",0.0418338768513301,0.041252468784333,0.00998286703215701,0.0236236854424169,0.0631019139712649
"NHQ[10548]",0.0381839102389414,0.0375847658729162,0.00952411348489234,0.0213553833115322,0.0585105437643053
"NHQ[10549]",0.0302251000167662,0.0295632454550771,0.00674400819034253,0.018519621707872,0.0446255096848617
"NHQ[10550]",0.0264119922567207,0.0260457104976919,0.00694359444142793,0.0138622711824188,0.0410611928163282
"NHQ[10551]",0.0268355306689797,0.0265312389315048,0.00558633520275049,0.0166513465861024,0.0382858319922019
"NHQ[10552]",0.0302124575718109,0.0298911562730585,0.00618447672586307,0.0189200561114993,0.0429901541833378
"NHQ[10553]",0.0229997250879501,0.0224942160790734,0.0069785461953779,0.0107436147159919,0.0380329640337219
"NHQ[10554]",0.0225841455281187,0.0222741150381083,0.00424988564304916,0.0150299689135346,0.0318162798768459
"NHQ[10555]",0.0206255414362845,0.0203084756145546,0.0052131856315923,0.0112391648776871,0.031930099330308
"NHQ[10556]",0.0162926377541424,0.0160324537280715,0.00331048689941952,0.0105325037814913,0.0234121534614371
"NHQ[10557]",0.0150068172601851,0.0147224596341939,0.00343226289718858,0.00913438593269603,0.0225194904714456
"NHQ[10558]",0.016845343991622,0.0165869527025952,0.00337702589150743,0.0108736080870184,0.024130199929487
"NHQ[10559]",0.0220582561892378,0.0218551642607598,0.00465443386910883,0.0137232119331653,0.0317559922869101
"NHQ[10560]",0.0198359280419154,0.0196557845649517,0.00435144906379121,0.011863904133705,0.0289588747557395
"NHQ[10561]",0.014978778157711,0.0146783870722833,0.0038271357519329,0.0084256967346972,0.0230607449793986
"NHQ[10562]",0.0132983708898459,0.0130144260608605,0.00328534876328013,0.00768248505429121,0.0204681974535094
"NHQ[10563]",0.0129965455229021,0.0128251822114037,0.00332452142631651,0.00702405748796297,0.0200577113426832
"NHQ[10564]",0.0161349654074321,0.0159288493773,0.00347849767365828,0.00977969739327566,0.0234624349011138
"NHQ[10565]",0.0193584214150507,0.0178520577022098,0.0111467955842466,0.00275093479886655,0.04455297948112
"NHQ[10566]",0.0224020807979349,0.0222039244976135,0.00517375832041507,0.0130881210482439,0.0331341144946525
"NHQ[10567]",0.0212168767545519,0.0211293947942045,0.00723865363264628,0.00768406954755033,0.0353484326384716
"NHQ[10568]",0.0220882664772442,0.021801956721068,0.00517567242427355,0.0127934974778728,0.0327259263738741
"NHQ[10569]",0.0178995548432557,0.017609635094176,0.00473806347993538,0.00931940496226028,0.0277458795046273
"NHQ[10570]",0.00954623883604827,0.00894695440085314,0.00496179899997217,0.00184803976761602,0.0204958759101123
"NHQ[10571]",0.0102500632995259,0.0100371295789674,0.00367027674380586,0.00392138780010991,0.017990904109331
"NHQ[10572]",0.00892023123833058,0.00835683190262337,0.00459837825148675,0.00179848207031277,0.0192161832205676
"NHQ[10573]",0.0130313419401421,0.0126507277698365,0.00438389333550511,0.00547282699621504,0.022328489338125
"NHQ[10574]",0.0136716278469089,0.0133137412772994,0.00508621938878093,0.00482542488707453,0.0242800036506551
"NHQ[10575]",0.0179876908280922,0.017651667886356,0.00471077321181761,0.00996469207907449,0.0282153183868632
"NHQ[10576]",0.0200967892412454,0.0197984531091632,0.00531246696411451,0.0109181863987818,0.0311066202516561
"NHQ[10577]",0.0253619146422523,0.0250679144491594,0.00657070957842666,0.0137008182268864,0.0388185157023435
"NHQ[10578]",0.0263505241584468,0.0261913074556934,0.00709962962618749,0.013266483504057,0.0404202615386969
"NHQ[10579]",0.0340193340958855,0.0338451174894585,0.00729344470271289,0.0206633689531245,0.0491682192320166
"NHQ[10580]",0.028332199663384,0.0279390426806076,0.0057620765625264,0.0177559778792726,0.041006471597231
"NHQ[10581]",0.0279291234867415,0.0277107127096228,0.0064166686150523,0.0162396338907018,0.041828714668298
"NHQ[10582]",0.0282850082588521,0.0279502474595491,0.00641373954473779,0.0162784400079325,0.0421834118199968
"NHQ[10583]",0.0318995444820544,0.0315597038469643,0.00592418343322238,0.0211898817514859,0.044451944135272
"NHQ[10584]",0.0389537330282773,0.0385470822252505,0.00867907699339596,0.0234272117725415,0.0573556174810777
"NHQ[10585]",0.0448314046490851,0.0443171512095772,0.00850592820240731,0.0298246642230063,0.0630346417841975
"NHQ[10586]",0.0460977814329049,0.0454902208136117,0.00990748609771517,0.0283242831487062,0.0668211365532659
"NHQ[10587]",0.0588582685788848,0.0582691356372541,0.0104599268508381,0.0396811746623688,0.0803521861687177
"NHQ[10588]",0.0588633935229518,0.0586488197542212,0.0126658441750241,0.0354553233424346,0.0844757589049999
"NHQ[10589]",0.0578279591887694,0.0576356005209947,0.0128504760059978,0.0340087519830972,0.0837776726982992
"NHQ[10590]",0.0511637730131986,0.0499862206481318,0.0150575750097386,0.0246080904902925,0.083816097938002
"NHQ[10591]",0.0578133032191099,0.0573103869057667,0.0148068995265227,0.0307492155315756,0.0881479102729161
"NHQ[10592]",0.0662843669508167,0.0656977437530274,0.0181234265405201,0.0335543424771294,0.103462160425589
"NHQ[10593]",0.0654254913483617,0.0646059360282973,0.0176788062905681,0.033660763599405,0.102360459023958
"NHQ[10594]",0.0589561648618284,0.0582507326463562,0.0290211860853682,0.00439262584100572,0.118134922410438
"NHQ[10595]",0.0557954690794691,0.0549681358035165,0.0187393608622392,0.0214759751748129,0.0943102378703853
"NHQ[10596]",0.0510044528700528,0.050291836187816,0.0154381167065791,0.0229301823872092,0.0829316125173906
"NHQ[10597]",0.0584889708167441,0.0578696335203197,0.0123399460280102,0.0357721851226183,0.0845042759244474
"NHQ[10598]",0.0639404937479666,0.0639694164800454,0.017493498927785,0.03028522063453,0.0977857921111142
"NHQ[10599]",0.046208549090159,0.0441485681498723,0.0211994210582412,0.0109847300485067,0.0913658790860965
"NHQ[10600]",0.0766419893704529,0.0765037983961703,0.0175548124491024,0.0421932079508124,0.110287054314221
"NHQ[10601]",0.066862027409072,0.0660843463952116,0.0121472411356494,0.0448112786512754,0.0927159909111147
"NHQ[10602]",0.0665752798002883,0.0660331613553648,0.0129626094061263,0.0425256835258886,0.0938112345415946
"NHQ[10603]",0.0673689498504567,0.0667423040118393,0.0139012977280782,0.0418398376248465,0.096113756219476
"NHQ[10604]",0.0575475341247359,0.0572104681770063,0.0130859409479774,0.0334383354175826,0.0843368068191143
"NHQ[10605]",0.0480027250753283,0.0475718943587998,0.0138403102420192,0.0223762368201205,0.0765610588687776
"NHQ[10606]",0.0411934110399292,0.0399691732346124,0.0210958922633425,0.00148540465138832,0.085151686144346
"NHQ[10607]",0.0379580192222178,0.0368586926119837,0.0148901032690718,0.0129686652217114,0.0710425933708851
"NHQ[10608]",0.049424000549679,0.0484620040525845,0.0183681596707543,0.0164278438375966,0.0875113623173966
"NHQ[10609]",0.0480515458140833,0.0471392024063635,0.0140070108353297,0.0231314762742386,0.0773451289256499
"NHQ[10610]",0.0404561365322867,0.0401249232015518,0.0197796067112339,0.000498469934140913,0.080649322448837
"NHQ[10611]",0.0498089011652723,0.0480316185770095,0.0189065812255268,0.0181730324641139,0.0912417163699538
"NHQ[10612]",0.0780256013584006,0.0758075837288044,0.0276279629933702,0.0304816309432575,0.137411921518647
"NHQ[10613]",0.115479516769562,0.112860777410478,0.0389586025188702,0.0474066631604239,0.20029239769665
"NHQ[10614]",0.133882066394996,0.131109914539349,0.0466003531196923,0.0536614814724865,0.234573453560983
"NHQ[10615]",0.154628336479168,0.150086766168035,0.0598116974405271,0.0527326336198966,0.284401694259824
"NHQ[10616]",0.146593208130258,0.142069854805675,0.0587501947532101,0.0477762786137154,0.27519562013226
"NHQ[10617]",0.154321378983023,0.149336254808989,0.0587474525024045,0.0554446113976294,0.279429358702449
"NHQ[10618]",0.158948216033533,0.154077012830417,0.0604067928208635,0.0590479318303124,0.291797008149941
"NHQ[10619]",0.15489975607902,0.150391071623783,0.0583516904326761,0.0527822209061688,0.2803924077142
"NHQ[10620]",0.174249863492681,0.169962311701277,0.0584824085398655,0.0741490869720999,0.299986851946188
"NHQ[10621]",0.144990087975601,0.139853428760695,0.0567896187082277,0.0479288214959948,0.269517136569205
"NHQ[10622]",0.159533908219232,0.155459436952458,0.0551929089266622,0.0640968533764099,0.277389276725646
"NHQ[10623]",0.212410557577807,0.208932872352112,0.0640284725095621,0.0979236086897502,0.347404929830699
"NHQ[10624]",0.194172206717575,0.190022705878842,0.0638773376883297,0.0809441412133151,0.327183259601849
"NHQ[10625]",0.187284330374273,0.181612280499567,0.0680989221344369,0.0730641452374075,0.333707754902186
"NHQ[10626]",0.147974874312535,0.140262506901569,0.0653538620396324,0.0422824704835231,0.293412135030256
"NHQ[10627]",0.157086902746843,0.150135180345522,0.0660345616636193,0.0523528716552483,0.303056366306891
"NHQ[10628]",0.141917806214731,0.136018662761939,0.0788281159929376,0.000144917295172599,0.311306131208766
"NHQ[10629]",0.133727718953311,0.129352467395898,0.0505990163983716,0.0499139435353115,0.249159489314048
"NHQ[10630]",0.112704070239893,0.108728090591687,0.0474803331658248,0.0359389990899314,0.216398597500005
"NHQ[10631]",0.129213826397461,0.124507984442058,0.0450148481850015,0.0541560646241824,0.2268095797571
"NHQ[10632]",0.112261795260864,0.107857465834529,0.0436295514325295,0.0415716235016087,0.207412332988602
"NHQ[10633]",0.140540227616788,0.135994778086536,0.0538600644915673,0.0520048511936364,0.257755737365964
"NHQ[10634]",0.127054191957627,0.122439025890041,0.0517040300602076,0.0422034788142004,0.241872150935047
"NHQ[10635]",0.0914545804304936,0.0792602727790455,0.0729613421567337,7.03308726851408e-24,0.262338712839603
"NHQ[10636]",0.100962727515094,0.102579151286669,0.0523068784663985,3.69587705394683e-07,0.202152419427202
"NHQ[10637]",0.105531971611205,0.100449868202751,0.0448981071529493,0.0307484957299591,0.201763796238096
"NHQ[10638]",0.128688531880796,0.124851577279045,0.0443048573463578,0.0530707385474553,0.226400815535973
"NHQ[10639]",0.137137425807936,0.134189196850201,0.0428239744477113,0.0616346058414206,0.226295317721153
